index,date,location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,week,month,urban_population_porcentage,case_fatality_rate,percentage vaccinated,mortality_rate,active_cases
484,2022-05-01,AR,AR,Argentina,638,1,9085336,128781,33579658,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,12.919753,3.339506,21.648148,0.0,54.103438,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,17,5,0.92,14.0,74.7232319430962,1.4174599596536661,8956555
485,2022-05-02,AR,AR,Argentina,2000,4,9087336,128785,33584807,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,12.759259,4.358025,21.549383,0.0,58.942492,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,18,5,0.92,14.0,74.73468977036993,1.417192013148848,8958551
486,2022-05-03,AR,AR,Argentina,2126,7,9089462,128792,33591148,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,12.493827,2.450617,21.117284,0.0,57.514816,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,18,5,0.92,14.0,74.74880009912167,1.4169375481189095,8960670
487,2022-05-04,AR,AR,Argentina,2524,3,9091986,128795,33597918,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,14.524691,4.37037,24.191358,0.0,49.271574,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,18,5,0.92,14.0,74.76386506137514,1.4165771922658044,8963191
488,2022-05-05,AR,AR,Argentina,3077,5,9095063,128800,33609272,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.703704,5.623457,25.135802,0.0,49.194095,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,18,5,0.92,14.0,74.78913058300381,1.416152917247522,8966263
489,2022-05-06,AR,AR,Argentina,3052,5,9098115,128805,33616763,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.82716,5.296296,25.518519,0.0,53.538459,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,18,5,0.92,14.0,74.80579995261103,1.415732819380718,8969310
490,2022-05-07,AR,AR,Argentina,2136,4,9100251,128809,33619344,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.333333,6.679012,25.512346,0.0,58.619729,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,18,5,0.92,14.0,74.81154333039186,1.4154444751029396,8971442
491,2022-05-08,AR,AR,Argentina,1794,5,9102045,128814,33620438,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.901235,9.283951,25.882716,0.0,63.091884,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,18,5,0.92,14.0,74.81397775708392,1.4152204257394905,8973231
492,2022-05-09,AR,AR,Argentina,5027,3,9107072,128817,33626486,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.425926,9.209877,25.759259,0.0,65.005747,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,19,5,0.92,14.0,74.82743608673074,1.4144721816188561,8978255
493,2022-05-10,AR,AR,Argentina,5014,5,9112086,128822,33632582,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.234568,7.666667,24.790123,0.0,67.191238,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,19,5,0.92,14.0,74.84100122851764,1.4137487288860093,8983264
494,2022-05-11,AR,AR,Argentina,5469,1,9117555,128823,33638651,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.067901,9.604938,24.111111,0.0,67.512164,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,19,5,0.92,14.0,74.85450628847573,1.4129116852050796,8988732
495,2022-05-12,AR,AR,Argentina,5661,4,9123216,128827,33644437,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.104938,9.765432,22.555556,0.0,64.969183,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,19,5,0.92,14.0,74.86738160185811,1.4120788108053126,8994389
496,2022-05-13,AR,AR,Argentina,5595,5,9128811,128832,33650470,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.666667,11.265432,21.617284,0.0,69.392418,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,19,5,0.92,14.0,74.88080655271116,1.41126812681301,8999979
497,2022-05-14,AR,AR,Argentina,3190,5,9132001,128837,33652695,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,12.506173,7.808642,20.345679,1.306286,67.179556,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,19,5,0.92,14.0,74.88575774045326,1.4108298936892365,9003164
498,2022-05-15,AR,AR,Argentina,2569,5,9134570,128842,33653623,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,10.450617,5.123457,16.901235,6.35,63.266529,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,19,5,0.92,14.0,74.88782277516098,1.4104878500027915,9005728
499,2022-05-16,AR,AR,Argentina,6378,7,9140948,128849,33658354,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,8.061728,0.722222,16.111111,0.0,57.420101,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,20,5,0.92,14.0,74.89835044671507,1.4095802754812738,9012099
500,2022-05-17,AR,AR,Argentina,5969,4,9146917,128853,33663799,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,7.919753,0.58642,15.148148,0.0,61.215783,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,20,5,0.92,14.0,74.91046694885247,1.4087041568213639,9018064
501,2022-05-18,AR,AR,Argentina,3071,4,9149988,128857,33663828,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,6.734568,-2.876543,16.191358,0.0,58.820804,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,20,5,0.92,14.0,74.91053148118709,1.4082750709618417,9021131
502,2022-05-19,AR,AR,Argentina,8670,8,9158658,128865,33668339,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,9.296296,-1.364198,17.888889,0.0,55.846577,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,20,5,0.92,14.0,74.92056959709926,1.4070292831111282,9029793
503,2022-05-20,AR,AR,Argentina,7514,4,9166172,128869,33668339,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,11.179012,0.660494,21.123457,0.0,54.830604,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,20,5,0.92,14.0,74.92056959709926,1.405919504892555,9037303
504,2022-05-21,AR,AR,Argentina,4482,5,9170654,128874,101952034,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,13.487654,2.981481,22.475309,0.0,49.857607,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,20,5,0.92,14.0,226.86906113375036,1.4052869075640624,9041780
505,2022-05-22,AR,AR,Argentina,3176,6,9173830,128880,102003041,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,13.506173,2.722222,23.382716,0.0,52.313325,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,20,5,0.92,14.0,226.98256460932836,1.404865797600348,9044950
506,2022-05-23,AR,AR,Argentina,9592,7,9183422,128887,102227123,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,14.135802,5.919753,22.777778,0.0,60.632269,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,21,5,0.92,14.0,227.48120373365396,1.4034746524770396,9054535
507,2022-05-24,AR,AR,Argentina,8249,7,9191671,128894,102435767,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,12.055556,6.351852,20.679012,0.0,71.637661,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,21,5,0.92,14.0,227.9454894034346,1.402291269998676,9062777
508,2022-05-25,AR,AR,Argentina,3390,8,9195061,128902,102471965,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,10.740741,6.882716,18.12963,0.0,74.732904,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,21,5,0.92,14.0,228.026039108553,1.4018612818338019,9066159
509,2022-05-26,AR,AR,Argentina,8240,13,9203301,128915,102680990,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,9.320988,4.635802,14.598765,0.0,68.592963,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,21,5,0.92,14.0,228.49117259969535,1.4007474057406142,9074386
510,2022-05-27,AR,AR,Argentina,6910,12,9210211,128927,102910865,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,11.17284,6.104938,15.746914,0.0,67.86674,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,21,5,0.92,14.0,229.0027026141737,1.3998267792127672,9081284
511,2022-05-28,AR,AR,Argentina,3685,8,9213896,128935,103024232,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,11.679012,7.228395,16.345679,0.0,70.349255,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,21,5,0.92,14.0,229.25497286170554,1.399353758714012,9084961
512,2022-05-29,AR,AR,Argentina,2862,11,9216758,128946,103082036,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,8.67284,3.277778,16.524691,0.0,49.657245,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,21,5,0.92,14.0,229.3836013813658,1.3990385773392335,9087812
513,2022-05-30,AR,AR,Argentina,7008,6,9223766,128952,103280642,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,5.895062,-1.37037,14.395062,0.0,48.241999,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,22,5,0.92,14.0,229.8255499623576,1.3980406701557693,9094814
514,2022-05-31,AR,AR,Argentina,6174,14,9229940,128966,103470232,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,6.604938,-0.049383,13.512346,0.0,51.755149,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,22,5,0.92,14.0,230.24743566304258,1.3972571869372932,9100974
515,2022-06-01,AR,AR,Argentina,5868,8,9235808,128974,103629347,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,8.203704,2.549383,13.358025,0.0,54.718923,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,22,6,0.92,14.0,230.6015067810577,1.396456054521705,9106834
516,2022-06-02,AR,AR,Argentina,5205,3,9241013,128977,103789439,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,7.432099,1.969136,14.561728,0.0,59.697956,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,22,6,0.92,14.0,230.95775197117354,1.3957019647088473,9112036
517,2022-06-03,AR,AR,Argentina,4083,2,9245096,128979,103964479,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,8.148148,0.858025,15.432099,0.0,55.571751,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,22,6,0.92,14.0,231.34726024190456,1.395107200617495,9116117
518,2022-06-04,AR,AR,Argentina,1685,1,9246781,128980,104007100,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,10.820988,2.944444,17.685185,0.0,55.759051,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,22,6,0.92,14.0,231.44210274651397,1.3948637909776387,9117801
519,2022-06-05,AR,AR,Argentina,0,0,9276618,128973,104025101,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,9.666667,0.753086,18.481481,0.0,65.820094,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,22,6,0.92,14.0,231.48215952428723,1.3903019397802088,9147645
520,2022-06-06,AR,AR,Argentina,0,0,9276618,128973,104168157,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,11.395062,1.08642,21.432099,0.0,61.85847,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,23,6,0.92,14.0,231.80049530569545,1.3903019397802088,9147645
521,2022-06-07,AR,AR,Argentina,0,0,9276618,128973,104305263,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,12.098765,2.87037,21.882716,0.0,60.150391,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,23,6,0.92,14.0,232.10559083224283,1.3903019397802088,9147645
522,2022-06-08,AR,AR,Argentina,0,0,9276618,128973,104445461,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,10.364198,2.265432,21.098765,0.0,69.382109,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,23,6,0.92,14.0,232.417566840812,1.3903019397802088,9147645
523,2022-06-09,AR,AR,Argentina,0,0,9276618,128973,104584406,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,10.95679,3.314815,19.938272,0.0,64.300954,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,23,6,0.92,14.0,232.72675460747516,1.3903019397802088,9147645
524,2022-06-10,AR,AR,Argentina,36835,21,9313453,128994,104735457,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,7.074074,-1.209877,18.302469,0.0,50.943883,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,23,6,0.92,14.0,233.0628812859612,1.385028732093242,9184459
525,2022-06-11,AR,AR,Argentina,0,0,9313453,128994,104773961,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,9.271605,-1.080247,19.938272,0.0,50.044651,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,23,6,0.92,14.0,233.148562424308,1.385028732093242,9184459
526,2022-06-12,AR,AR,Argentina,0,0,9313453,128994,104791061,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,11.358025,0.141975,22.993827,0.0,50.869613,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,23,6,0.92,14.0,233.18661424920234,1.385028732093242,9184459
527,2022-06-13,AR,AR,Argentina,0,0,9313453,128994,104925598,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,13.04321,2.092593,23.234568,0.0,41.636716,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,24,6,0.92,14.0,233.48599310100386,1.385028732093242,9184459
528,2022-06-14,AR,AR,Argentina,0,0,9313453,128994,105068848,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,11.635802,3.475309,22.95679,0.0,43.228536,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,24,6,0.92,14.0,233.80476058147818,1.385028732093242,9184459
529,2022-06-15,AR,AR,Argentina,0,0,9313453,128994,105210189,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,9.228395,0.395062,17.901235,0.0,55.516272,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,24,6,0.92,14.0,234.1192800541324,1.385028732093242,9184459
530,2022-06-16,AR,AR,Argentina,0,0,9313453,128994,105359194,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,7.728395,0.037037,17.833333,0.0,61.097444,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,24,6,0.92,14.0,234.4508538651486,1.385028732093242,9184459
531,2022-06-17,AR,AR,Argentina,28039,22,9341492,129016,105383194,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,8.154321,-0.203704,17.08642,0.0,49.133477,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,24,6,0.92,14.0,234.5042599351757,1.3811070008945037,9212476
532,2022-06-18,AR,AR,Argentina,0,0,9341492,129016,105410017,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,8.820988,-1.895062,20.277778,0.0,40.117791,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,24,6,0.92,14.0,234.56394789418974,1.3811070008945037,9212476
533,2022-06-19,AR,AR,Argentina,0,0,9341492,129016,105411405,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,10.851852,0.271605,20.654321,0.0,39.82296,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,24,6,0.92,14.0,234.56703654523966,1.3811070008945037,9212476
534,2022-06-20,AR,AR,Argentina,0,0,9341492,129016,105429359,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,9.716049,1.259259,19.388889,0.0,48.614119,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,25,6,0.92,14.0,234.60698873612577,1.3811070008945037,9212476
