location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
MX,2021-04-08,MX,Mexico,4253,293,2311510,227657,10642873,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.013889,12.0,29.75,0.0,21.506232,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-09,MX,Mexico,4063,283,2315573,227940,10984869,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.5,12.731481,31.685185,0.0,26.900579,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-10,MX,Mexico,2231,279,2317804,228219,11204183,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.301587,12.190476,31.611111,0.0,21.621634,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-11,MX,Mexico,1210,273,2319014,228492,11395137,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.444444,12.039683,31.603175,0.0,20.248364,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-12,MX,Mexico,5099,261,2324113,228753,11703164,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.436508,11.357143,31.928571,0.0,23.826034,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-13,MX,Mexico,4257,298,2328370,229051,12407625,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.666667,13.1875,31.381944,0.0,25.191819,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-14,MX,Mexico,3853,275,2332223,229326,12912963,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,24.024691,12.722222,31.950617,0.0,28.909541,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-15,MX,Mexico,3783,283,2336006,229609,13421708,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,24.530864,15.024691,31.290123,0.0,29.709088,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-16,MX,Mexico,3334,254,2339340,229863,13978181,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.777778,11.597222,31.958333,0.0,17.231705,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-17,MX,Mexico,1690,264,2341030,230127,14240830,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.579365,14.103175,31.230159,0.0,20.610018,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-18,MX,Mexico,1101,212,2342131,230339,14368074,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,20.472222,10.333333,31.37963,0.0,30.355866,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-19,MX,Mexico,4350,234,2346481,230573,14571509,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,19.601852,10.037037,28.435185,0.0,30.006928,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-20,MX,Mexico,3667,255,2350148,230828,15003610,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,20.531746,9.52381,29.373016,0.0,34.43607,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-21,MX,Mexico,3639,231,2353787,231059,15477517,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,20.444444,11.119048,28.753968,0.0,28.393414,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-22,MX,Mexico,3287,206,2357074,231265,15874809,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,21.333333,10.41358,29.345679,0.0,35.140987,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-23,MX,Mexico,3191,209,2360265,231474,16214484,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,21.901235,11.524691,30.141975,0.0,33.009578,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-24,MX,Mexico,1748,211,2362013,231685,16410034,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.126984,11.603175,29.97619,0.0,20.720343,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-25,MX,Mexico,1072,201,2363085,231886,16501739,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.208333,12.5,30.611111,0.0,26.17307,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-26,MX,Mexico,3996,218,2367081,232104,16687189,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.12037,14.481481,31.537037,0.0,36.01531,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-27,MX,Mexico,3460,199,2370541,232303,16687189,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.645833,14.888889,30.888889,0.0,36.946569,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-28,MX,Mexico,3184,199,2373725,232502,17357993,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,24.145833,14.3125,31.423611,0.0,35.627135,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-29,MX,Mexico,2981,211,2376706,232713,17718806,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.597222,13.479167,31.305556,0.0,33.010348,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-04-30,MX,Mexico,2701,161,2379407,232874,18080005,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.222222,12.902778,29.0,0.0,34.556168,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-01,MX,Mexico,1002,178,2380409,233052,18326726,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,21.472222,12.731481,28.990741,0.0,38.111755,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-02,MX,Mexico,956,192,2381365,233244,18471669,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,21.388889,10.324074,30.296296,0.0,27.127127,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-03,MX,Mexico,3440,170,2384805,233414,18827623,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.855556,12.644444,31.555556,0.0,19.939319,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-04,MX,Mexico,2905,158,2387710,233572,19340234,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.769841,9.960317,32.0,0.0,25.285349,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-05,MX,Mexico,2591,178,2390301,233750,19951121,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,24.159722,13.958333,32.138889,0.0,35.414969,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-06,MX,Mexico,2779,154,2393080,233904,20540830,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.787037,14.074074,30.592593,0.0,46.897854,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-07,MX,Mexico,2502,134,2395582,234038,21008618,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.395833,14.5625,29.548611,0.53975,51.851223,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-08,MX,Mexico,1280,134,2396862,234172,21228359,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,21.481481,13.935185,28.546296,0.338667,50.466313,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-09,MX,Mexico,782,151,2397644,234323,21300414,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.592593,16.25,30.703704,0.0,45.75327,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-10,MX,Mexico,1731,167,2399375,234490,21300414,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.833333,15.333333,30.388889,4.5085,51.096789,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-11,MX,Mexico,3199,128,2402574,234618,21589272,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,21.458333,16.020833,28.673611,12.784667,63.088796,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-12,MX,Mexico,2635,139,2405209,234757,21986456,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.0,15.569444,29.1875,1.143,60.375435,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-13,MX,Mexico,2374,112,2407583,234869,22413285,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,20.524691,13.37037,27.845679,14.623143,63.926878,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-14,MX,Mexico,2481,132,2410064,235001,22413285,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,20.611111,13.229167,26.895833,7.77875,62.415268,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-15,MX,Mexico,1212,110,2411276,235111,22413285,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,21.083333,13.796296,28.166667,0.0,52.837638,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-16,MX,Mexico,773,126,2412049,235237,23168462,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,21.435185,13.064815,29.0,2.54,44.013405,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-17,MX,Mexico,2894,133,2414943,235370,23301884,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.324074,14.537037,31.268519,0.0,38.675538,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-18,MX,Mexico,2581,133,2417524,235503,23301884,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,24.201389,13.194444,32.4375,0.0,33.804808,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-19,MX,Mexico,2489,118,2420013,235621,24223297,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.784722,11.513889,31.576389,0.0,28.6307,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-20,MX,Mexico,2413,102,2422426,235723,24988066,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.111111,11.416667,30.4375,0.0,28.260676,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-21,MX,Mexico,2388,105,2424814,235828,25626413,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.722222,12.555556,31.071429,2.503714,39.618525,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-22,MX,Mexico,1150,86,2425964,235914,26148948,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.296296,13.898148,31.212963,0.0,36.604454,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-23,MX,Mexico,799,125,2426763,236039,26478866,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,22.972222,15.361111,30.842593,0.0,45.583079,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-24,MX,Mexico,2956,115,2429719,236154,26655760,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,21.62037,12.75,30.185185,1.7272,47.507985,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-25,MX,Mexico,2717,112,2432436,236266,26953788,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.462963,14.481481,31.027778,0.0,40.736925,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-26,MX,Mexico,2634,98,2435070,236364,27709853,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,25.4375,15.770833,32.416667,0.0,41.522294,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-27,MX,Mexico,2558,108,2437628,236472,27709853,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,26.381944,16.291667,33.805556,0.0,39.725876,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-28,MX,Mexico,2499,102,2440127,236574,29239997,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,26.430556,15.9375,34.354167,0.0,38.033736,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-29,MX,Mexico,1139,96,2441266,236670,29861331,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,25.37963,16.787037,33.5,0.0,37.769321,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-30,MX,Mexico,932,96,2442198,236766,30293682,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.634921,15.65873,31.642857,0.326571,42.176036,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-05-31,MX,Mexico,3080,112,2445278,236878,30477703,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.9,15.455556,31.7,0.5715,47.728127,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-06-01,MX,Mexico,2808,98,2448086,236976,30990908,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.458333,16.354167,30.958333,1.124857,53.22702,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-06-02,MX,Mexico,2812,93,2450898,237069,31811931,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,20.541667,15.923611,25.895833,3.3655,65.228882,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-06-03,MX,Mexico,2655,69,2453553,237138,32874857,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,17.9375,13.715278,23.833333,12.2428,73.080151,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-06-04,MX,Mexico,2767,90,2456320,237228,33779982,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,18.936508,13.230159,25.587302,6.138333,67.953135,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-06-05,MX,Mexico,1350,105,2457670,237333,34457602,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,21.805556,13.833333,28.583333,0.1016,49.698386,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-06-06,MX,Mexico,843,89,2458513,237422,34457602,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.175926,15.435185,30.768519,0.0,45.751528,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-06-07,MX,Mexico,3683,105,2462196,237527,34658545,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,24.833333,15.690476,32.619048,0.0,41.685294,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-06-08,MX,Mexico,3589,108,2465785,237635,35166248,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,25.881944,15.9375,33.5,0.0,40.401141,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-06-09,MX,Mexico,3389,96,2469174,237731,36164011,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,25.527778,15.8125,32.895833,0.0,41.054781,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-06-10,MX,Mexico,3308,88,2472482,237819,36430953,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,24.493056,15.8125,32.083333,0.0,44.439025,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-06-11,MX,Mexico,3289,117,2475771,237936,36983641,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,23.097222,13.513889,30.541667,0.0635,44.39466,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
MX,2021-06-12,MX,Mexico,1710,79,2477481,238015,37294959,110991953,54855231,57481307,24948670.0,102626859,66.325,0.756,21575859,21966049,18680448,16763785,12937956,8959656,5433731,3119417,1502231,1258286717124.0,9863,23.0,-102.0,1964375,14.0,13.5,11.0,2.3961,2.3827,21.833333,13.746032,29.730159,0.0,48.507887,21671908,1831423,102418,74.992,184.379,95.815,36.7,15.7,0,0
